county_name	fips	party
Hall County, Georgia	13139	0.0
Hancock County, Georgia	13141	0.0
Haralson County, Georgia	13143	1.0
Harris County, Georgia	13145	0.0
Hart County, Georgia	13147	1.0
Heard County, Georgia	13149	1.0
Henry County, Georgia	13151	1.0
Houston County, Georgia	13153	1.0
Irwin County, Georgia	13155	0.0
Jackson County, Georgia	13157	0.0
Jasper County, Georgia	13159	1.0
Jeff Davis County, Georgia	13161	0.0
Jefferson County, Georgia	13163	1.0
Jenkins County, Georgia	13165	0.0
Johnson County, Georgia	13167	0.0
Jones County, Georgia	13169	0.0
Lamar County, Georgia	13171	1.0
Lanier County, Georgia	13173	0.0
Laurens County, Georgia	13175	1.0
Lee County, Georgia	13177	0.0
Liberty County, Georgia	13179	1.0
Lincoln County, Georgia	13181	0.0
Long County, Georgia	13183	1.0
Lowndes County, Georgia	13185	0.0
Lumpkin County, Georgia	13187	1.0
McDuffie County, Georgia	13189	1.0
McIntosh County, Georgia	13191	0.0
Macon County, Georgia	13193	0.0
Madison County, Georgia	13195	1.0
Marion County, Georgia	13197	1.0
Meriwether County, Georgia	13199	1.0
Miller County, Georgia	13201	0.0
Mitchell County, Georgia	13205	0.0
Monroe County, Georgia	13207	1.0
Montgomery County, Georgia	13209	0.0
Morgan County, Georgia	13211	0.0
Murray County, Georgia	13213	1.0
Muscogee County, Georgia	13215	0.0
Newton County, Georgia	13217	0.0
Oconee County, Georgia	13219	1.0
Oglethorpe County, Georgia	13221	0.0
Paulding County, Georgia	13223	1.0
Peach County, Georgia	13225	1.0
Pickens County, Georgia	13227	0.0
Pierce County, Georgia	13229	0.0
Pike County, Georgia	13231	0.0
Polk County, Georgia	13233	0.0
Pulaski County, Georgia	13235	1.0
Putnam County, Georgia	13237	0.0
Quitman County, Georgia	13239	0.0
Rabun County, Georgia	13241	0.0
Randolph County, Georgia	13243	1.0
Richmond County, Georgia	13245	0.0
Rockdale County, Georgia	13247	1.0
Schley County, Georgia	13249	1.0
Screven County, Georgia	13251	1.0
Seminole County, Georgia	13253	1.0
Spalding County, Georgia	13255	0.0
Stephens County, Georgia	13257	1.0
Stewart County, Georgia	13259	0.0
Sumter County, Georgia	13261	0.0
Talbot County, Georgia	13263	1.0
Taliaferro County, Georgia	13265	1.0
Tattnall County, Georgia	13267	1.0
Taylor County, Georgia	13269	0.0
Telfair County, Georgia	13271	0.0
Terrell County, Georgia	13273	1.0
Thomas County, Georgia	13275	1.0
Tift County, Georgia	13277	0.0
Toombs County, Georgia	13279	0.0
Towns County, Georgia	13281	0.0
Treutlen County, Georgia	13283	1.0
Troup County, Georgia	13285	0.0
Turner County, Georgia	13287	0.0
Twiggs County, Georgia	13289	1.0
Union County, Georgia	13291	1.0
Upson County, Georgia	13293	0.0
Walker County, Georgia	13295	1.0
Walton County, Georgia	13297	0.0
Ware County, Georgia	13299	1.0
Warren County, Georgia	13301	0.0
Washington County, Georgia	13303	1.0
Wayne County, Georgia	13305	0.0
Webster County, Georgia	13307	1.0
Wheeler County, Georgia	13309	1.0
White County, Georgia	13311	1.0
Whitfield County, Georgia	13313	0.0
Wilcox County, Georgia	13315	0.0
Wilkes County, Georgia	13317	1.0
Wilkinson County, Georgia	13319	0.0
Worth County, Georgia	13321	1.0
Hawaii County, Hawaii	15001	0.0
Honolulu County, Hawaii	15003	0.0
Kauai County, Hawaii	15007	0.0
Maui County, Hawaii	15009	1.0
Ada County, Idaho	16001	1.0
Adams County, Idaho	16003	1.0
Bannock County, Idaho	16005	1.0
Bear Lake County, Idaho	16007	0.0
Benewah County, Idaho	16009	0.0
Bingham County, Idaho	16011	0.0
Blaine County, Idaho	16013	1.0
Boise County, Idaho	16015	0.0
Bonner County, Idaho	16017	1.0
Bonneville County, Idaho	16019	1.0
Boundary County, Idaho	16021	0.0
Butte County, Idaho	16023	1.0
Camas County, Idaho	16025	1.0
Canyon County, Idaho	16027	1.0
Caribou County, Idaho	16029	1.0
Cassia County, Idaho	16031	1.0
Clark County, Idaho	16033	0.0
Clearwater County, Idaho	16035	0.0
Custer County, Idaho	16037	0.0
Elmore County, Idaho	16039	0.0
Franklin County, Idaho	16041	0.0
Fremont County, Idaho	16043	0.0
Gem County, Idaho	16045	1.0
Gooding County, Idaho	16047	0.0
Idaho County, Idaho	16049	1.0
Jefferson County, Idaho	16051	0.0
Jerome County, Idaho	16053	1.0
Kootenai County, Idaho	16055	0.0
Latah County, Idaho	16057	1.0
Lemhi County, Idaho	16059	1.0
Lewis County, Idaho	16061	0.0
Lincoln County, Idaho	16063	1.0
Madison County, Idaho	16065	0.0
Minidoka County, Idaho	16067	0.0
Nez Perce County, Idaho	16069	1.0
Oneida County, Idaho	16071	0.0
Owyhee County, Idaho	16073	0.0
Payette County, Idaho	16075	0.0
Power County, Idaho	16077	1.0
Shoshone County, Idaho	16079	0.0
Teton County, Idaho	16081	0.0
Twin Falls County, Idaho	16083	1.0
Valley County, Idaho	16085	1.0
Washington County, Idaho	16087	0.0
Adams County, Illinois	17001	0.0
Alexander County, Illinois	17003	0.0
Bond County, Illinois	17005	0.0
Boone County, Illinois	17007	0.0
Brown County, Illinois	17009	0.0
Bureau County, Illinois	17011	0.0
Calhoun County, Illinois	17013	1.0
Carroll County, Illinois	17015	0.0
Cass County, Illinois	17017	1.0
Champaign County, Illinois	17019	1.0
Christian County, Illinois	17021	0.0
Clark County, Illinois	17023	1.0
Clay County, Illinois	17025	0.0
Clinton County, Illinois	17027	0.0
Coles County, Illinois	17029	0.0
Cook County, Illinois	17031	1.0
Crawford County, Illinois	17033	0.0
Cumberland County, Illinois	17035	0.0
DeKalb County, Illinois	17037	1.0
De Witt County, Illinois	17039	0.0
Douglas County, Illinois	17041	1.0
DuPage County, Illinois	17043	1.0
Edgar County, Illinois	17045	1.0
Edwards County, Illinois	17047	1.0
Effingham County, Illinois	17049	0.0
Fayette County, Illinois	17051	0.0
Ford County, Illinois	17053	1.0
Franklin County, Illinois	17055	1.0
Fulton County, Illinois	17057	0.0
Gallatin County, Illinois	17059	1.0
Greene County, Illinois	17061	1.0
Grundy County, Illinois	17063	0.0
Hamilton County, Illinois	17065	1.0
Hancock County, Illinois	17067	1.0
Hardin County, Illinois	17069	1.0
Henderson County, Illinois	17071	1.0
Henry County, Illinois	17073	0.0
Iroquois County, Illinois	17075	0.0
Jackson County, Illinois	17077	0.0
Jasper County, Illinois	17079	0.0
Jefferson County, Illinois	17081	1.0
Jersey County, Illinois	17083	0.0
Jo Daviess County, Illinois	17085	1.0
Johnson County, Illinois	17087	1.0
Kane County, Illinois	17089	0.0
Kankakee County, Illinois	17091	0.0
Kendall County, Illinois	17093	0.0
Knox County, Illinois	17095	0.0
Lake County, Illinois	17097	1.0
LaSalle County, Illinois	17099	0.0
Lawrence County, Illinois	17101	1.0
Lee County, Illinois	17103	1.0
Livingston County, Illinois	17105	1.0
Logan County, Illinois	17107	0.0
McDonough County, Illinois	17109	0.0
McHenry County, Illinois	17111	1.0
McLean County, Illinois	17113	1.0
Macon County, Illinois	17115	1.0
Macoupin County, Illinois	17117	1.0
Madison County, Illinois	17119	0.0
Marion County, Illinois	17121	0.0
Marshall County, Illinois	17123	0.0
Mason County, Illinois	17125	1.0
Massac County, Illinois	17127	1.0
Menard County, Illinois	17129	0.0
Mercer County, Illinois	17131	1.0
Monroe County, Illinois	17133	0.0
Montgomery County, Illinois	17135	1.0
Morgan County, Illinois	17137	0.0
Moultrie County, Illinois	17139	0.0
Ogle County, Illinois	17141	1.0
Peoria County, Illinois	17143	1.0
Perry County, Illinois	17145	0.0
Piatt County, Illinois	17147	1.0
Pike County, Illinois	17149	1.0
Pope County, Illinois	17151	1.0
Pulaski County, Illinois	17153	0.0
Putnam County, Illinois	17155	0.0
Randolph County, Illinois	17157	0.0
Richland County, Illinois	17159	1.0
Rock Island County, Illinois	17161	0.0
St. Clair County, Illinois	17163	0.0
Saline County, Illinois	17165	1.0
Sangamon County, Illinois	17167	0.0
Schuyler County, Illinois	17169	1.0
Scott County, Illinois	17171	0.0
Shelby County, Illinois	17173	1.0
Stark County, Illinois	17175	1.0
Stephenson County, Illinois	17177	0.0
Tazewell County, Illinois	17179	0.0
Union County, Illinois	17181	1.0
Vermilion County, Illinois	17183	1.0
Wabash County, Illinois	17185	0.0
Warren County, Illinois	17187	0.0
Washington County, Illinois	17189	1.0
Wayne County, Illinois	17191	0.0
White County, Illinois	17193	1.0
Whiteside County, Illinois	17195	1.0
Will County, Illinois	17197	1.0
Williamson County, Illinois	17199	1.0
Winnebago County, Illinois	17201	1.0
Woodford County, Illinois	17203	1.0
Adams County, Indiana	18001	0.0
Allen County, Indiana	18003	0.0
Bartholomew County, Indiana	18005	0.0
Benton County, Indiana	18007	0.0
Blackford County, Indiana	18009	1.0
Boone County, Indiana	18011	1.0
Brown County, Indiana	18013	1.0
Carroll County, Indiana	18015	0.0
Cass County, Indiana	18017	1.0
Clark County, Indiana	18019	0.0
Clay County, Indiana	18021	0.0
Clinton County, Indiana	18023	1.0
Crawford County, Indiana	18025	1.0
Daviess County, Indiana	18027	1.0
Dearborn County, Indiana	18029	0.0
Decatur County, Indiana	18031	0.0
DeKalb County, Indiana	18033	1.0
Delaware County, Indiana	18035	0.0
Dubois County, Indiana	18037	1.0
Elkhart County, Indiana	18039	0.0
Fayette County, Indiana	18041	0.0
Floyd County, Indiana	18043	1.0
Fountain County, Indiana	18045	0.0
Franklin County, Indiana	18047	0.0
Fulton County, Indiana	18049	0.0
Gibson County, Indiana	18051	1.0
Grant County, Indiana	18053	0.0
Greene County, Indiana	18055	0.0
Hamilton County, Indiana	18057	0.0
Hancock County, Indiana	18059	0.0
Harrison County, Indiana	18061	0.0
Hendricks County, Indiana	18063	1.0
Henry County, Indiana	18065	1.0
Howard County, Indiana	18067	0.0
Huntington County, Indiana	18069	0.0
Jackson County, Indiana	18071	0.0
Jasper County, Indiana	18073	1.0
Jay County, Indiana	18075	1.0
Jefferson County, Indiana	18077	1.0
Jennings County, Indiana	18079	1.0
Johnson County, Indiana	18081	0.0
Knox County, Indiana	18083	0.0
Kosciusko County, Indiana	18085	0.0
LaGrange County, Indiana	18087	0.0
Lake County, Indiana	18089	0.0
LaPorte County, Indiana	18091	1.0
Lawrence County, Indiana	18093	1.0
Madison County, Indiana	18095	1.0
Marion County, Indiana	18097	0.0
Marshall County, Indiana	18099	0.0
Martin County, Indiana	18101	1.0
Miami County, Indiana	18103	0.0
Monroe County, Indiana	18105	1.0
Montgomery County, Indiana	18107	0.0
Morgan County, Indiana	18109	1.0
Newton County, Indiana	18111	0.0
Noble County, Indiana	18113	1.0
Ohio County, Indiana	18115	1.0
Orange County, Indiana	18117	0.0
Owen County, Indiana	18119	1.0
Parke County, Indiana	18121	0.0
Perry County, Indiana	18123	1.0
Pike County, Indiana	18125	0.0
Porter County, Indiana	18127	1.0
Posey County, Indiana	18129	0.0
Pulaski County, Indiana	18131	0.0
Putnam County, Indiana	18133	0.0
Randolph County, Indiana	18135	0.0
Ripley County, Indiana	18137	1.0
Rush County, Indiana	18139	0.0
St. Joseph County, Indiana	18141	1.0
Scott County, Indiana	18143	0.0
Shelby County, Indiana	18145	1.0
Spencer County, Indiana	18147	1.0
Starke County, Indiana	18149	1.0
Steuben County, Indiana	18151	1.0
Sullivan County, Indiana	18153	1.0
Switzerland County, Indiana	18155	1.0
Tippecanoe County, Indiana	18157	0.0
Tipton County, Indiana	18159	0.0
Union County, Indiana	18161	1.0
Vanderburgh County, Indiana	18163	0.0
Vermillion County, Indiana	18165	1.0
Vigo County, Indiana	18167	0.0
Wabash County, Indiana	18169	1.0
Warren County, Indiana	18171	0.0
Warrick County, Indiana	18173	0.0
Washington County, Indiana	18175	0.0
Wayne County, Indiana	18177	1.0
Wells County, Indiana	18179	0.0
White County, Indiana	18181	1.0
Whitley County, Indiana	18183	0.0
Adair County, Iowa	19001	1.0
Adams County, Iowa	19003	0.0
Allamakee County, Iowa	19005	1.0
Appanoose County, Iowa	19007	0.0
Audubon County, Iowa	19009	0.0
Benton County, Iowa	19011	0.0
Black Hawk County, Iowa	19013	1.0
Boone County, Iowa	19015	0.0
Bremer County, Iowa	19017	0.0
Buchanan County, Iowa	19019	0.0
Buena Vista County, Iowa	19021	0.0
Butler County, Iowa	19023	1.0
Calhoun County, Iowa	19025	1.0
Carroll County, Iowa	19027	1.0
Cass County, Iowa	19029	0.0
Cedar County, Iowa	19031	0.0
Cerro Gordo County, Iowa	19033	1.0
Cherokee County, Iowa	19035	1.0
Chickasaw County, Iowa	19037	0.0
Clarke County, Iowa	19039	0.0
Clay County, Iowa	19041	1.0
Clayton County, Iowa	19043	0.0
Clinton County, Iowa	19045	1.0
Crawford County, Iowa	19047	1.0
Dallas County, Iowa	19049	0.0
