county_name	fips	party
Columbia County, Arkansas	05027	0.0
Conway County, Arkansas	05029	0.0
Craighead County, Arkansas	05031	0.0
Crawford County, Arkansas	05033	0.0
Crittenden County, Arkansas	05035	1.0
Cross County, Arkansas	05037	0.0
Dallas County, Arkansas	05039	0.0
Desha County, Arkansas	05041	1.0
Drew County, Arkansas	05043	0.0
Faulkner County, Arkansas	05045	0.0
Franklin County, Arkansas	05047	0.0
Fulton County, Arkansas	05049	0.0
Garland County, Arkansas	05051	0.0
Grant County, Arkansas	05053	0.0
Greene County, Arkansas	05055	0.0
Hempstead County, Arkansas	05057	0.0
Hot Spring County, Arkansas	05059	0.0
Howard County, Arkansas	05061	0.0
Independence County, Arkansas	05063	0.0
Izard County, Arkansas	05065	0.0
Jackson County, Arkansas	05067	0.0
Jefferson County, Arkansas	05069	1.0
Johnson County, Arkansas	05071	0.0
Lafayette County, Arkansas	05073	0.0
Lawrence County, Arkansas	05075	0.0
Lee County, Arkansas	05077	1.0
Lincoln County, Arkansas	05079	0.0
Little River County, Arkansas	05081	0.0
Logan County, Arkansas	05083	0.0
Lonoke County, Arkansas	05085	0.0
Madison County, Arkansas	05087	0.0
Marion County, Arkansas	05089	0.0
Miller County, Arkansas	05091	0.0
Mississippi County, Arkansas	05093	0.0
Monroe County, Arkansas	05095	0.0
Montgomery County, Arkansas	05097	0.0
Nevada County, Arkansas	05099	0.0
Newton County, Arkansas	05101	0.0
Ouachita County, Arkansas	05103	0.0
Perry County, Arkansas	05105	0.0
Phillips County, Arkansas	05107	1.0
Pike County, Arkansas	05109	0.0
Poinsett County, Arkansas	05111	0.0
Polk County, Arkansas	05113	0.0
Pope County, Arkansas	05115	0.0
Prairie County, Arkansas	05117	0.0
Pulaski County, Arkansas	05119	1.0
Randolph County, Arkansas	05121	0.0
St. Francis County, Arkansas	05123	1.0
Saline County, Arkansas	05125	0.0
Scott County, Arkansas	05127	0.0
Searcy County, Arkansas	05129	0.0
Sebastian County, Arkansas	05131	0.0
Sevier County, Arkansas	05133	0.0
Sharp County, Arkansas	05135	0.0
Stone County, Arkansas	05137	0.0
Union County, Arkansas	05139	0.0
Van Buren County, Arkansas	05141	0.0
Washington County, Arkansas	05143	0.0
White County, Arkansas	05145	0.0
Woodruff County, Arkansas	05147	1.0
Yell County, Arkansas	05149	0.0
Alameda County, California	06001	1.0
Alpine County, California	06003	1.0
Amador County, California	06005	0.0
Butte County, California	06007	0.0
Calaveras County, California	06009	0.0
Colusa County, California	06011	0.0
Contra Costa County, California	06013	1.0
Del Norte County, California	06015	0.0
El Dorado County, California	06017	0.0
Fresno County, California	06019	0.0
Glenn County, California	06021	0.0
Humboldt County, California	06023	1.0
Imperial County, California	06025	1.0
Inyo County, California	06027	0.0
Kern County, California	06029	0.0
Kings County, California	06031	0.0
Lake County, California	06033	1.0
Lassen County, California	06035	0.0
Los Angeles County, California	06037	1.0
Madera County, California	06039	0.0
Marin County, California	06041	1.0
Mariposa County, California	06043	0.0
Mendocino County, California	06045	1.0
Merced County, California	06047	1.0
Modoc County, California	06049	0.0
Mono County, California	06051	1.0
Monterey County, California	06053	1.0
Napa County, California	06055	1.0
Nevada County, California	06057	0.0
Orange County, California	06059	0.0
Placer County, California	06061	0.0
Plumas County, California	06063	0.0
Riverside County, California	06065	0.0
Sacramento County, California	06067	1.0
San Benito County, California	06069	1.0
San Bernardino County, California	06071	1.0
San Diego County, California	06073	1.0
San Francisco County, California	06075	1.0
San Joaquin County, California	06077	1.0
San Luis Obispo County, California	06079	1.0
San Mateo County, California	06081	1.0
Santa Barbara County, California	06083	1.0
Santa Clara County, California	06085	1.0
Santa Cruz County, California	06087	1.0
Shasta County, California	06089	0.0
Sierra County, California	06091	0.0
Siskiyou County, California	06093	0.0
Solano County, California	06095	1.0
Sonoma County, California	06097	1.0
Stanislaus County, California	06099	1.0
Sutter County, California	06101	0.0
Tehama County, California	06103	0.0
Trinity County, California	06105	0.0
Tulare County, California	06107	0.0
Tuolumne County, California	06109	0.0
Ventura County, California	06111	1.0
Yolo County, California	06113	1.0
Yuba County, California	06115	0.0
Adams County, Colorado	08001	1.0
Alamosa County, Colorado	08003	1.0
Arapahoe County, Colorado	08005	1.0
Archuleta County, Colorado	08007	0.0
Baca County, Colorado	08009	0.0
Bent County, Colorado	08011	0.0
Boulder County, Colorado	08013	1.0
Broomfield County, Colorado	08014	1.0
Chaffee County, Colorado	08015	1.0
Cheyenne County, Colorado	08017	0.0
Clear Creek County, Colorado	08019	1.0
Conejos County, Colorado	08021	1.0
Costilla County, Colorado	08023	1.0
Crowley County, Colorado	08025	0.0
Custer County, Colorado	08027	0.0
Delta County, Colorado	08029	0.0
Denver County, Colorado	08031	1.0
Dolores County, Colorado	08033	0.0
Douglas County, Colorado	08035	0.0
Eagle County, Colorado	08037	1.0
Elbert County, Colorado	08039	0.0
El Paso County, Colorado	08041	0.0
Fremont County, Colorado	08043	0.0
Garfield County, Colorado	08045	0.0
Gilpin County, Colorado	08047	1.0
Grand County, Colorado	08049	0.0
Gunnison County, Colorado	08051	1.0
Hinsdale County, Colorado	08053	0.0
Huerfano County, Colorado	08055	1.0
Jackson County, Colorado	08057	0.0
Jefferson County, Colorado	08059	1.0
Kiowa County, Colorado	08061	0.0
Kit Carson County, Colorado	08063	0.0
Lake County, Colorado	08065	1.0
La Plata County, Colorado	08067	1.0
Larimer County, Colorado	08069	1.0
Las Animas County, Colorado	08071	1.0
Lincoln County, Colorado	08073	0.0
Logan County, Colorado	08075	0.0
Mesa County, Colorado	08077	0.0
Mineral County, Colorado	08079	0.0
Moffat County, Colorado	08081	0.0
Montezuma County, Colorado	08083	0.0
Montrose County, Colorado	08085	0.0
Morgan County, Colorado	08087	0.0
Otero County, Colorado	08089	0.0
Ouray County, Colorado	08091	1.0
Park County, Colorado	08093	0.0
Phillips County, Colorado	08095	0.0
Pitkin County, Colorado	08097	1.0
Prowers County, Colorado	08099	0.0
Pueblo County, Colorado	08101	1.0
Rio Blanco County, Colorado	08103	0.0
Rio Grande County, Colorado	08105	0.0
Routt County, Colorado	08107	1.0
Saguache County, Colorado	08109	1.0
San Juan County, Colorado	08111	1.0
San Miguel County, Colorado	08113	1.0
Sedgwick County, Colorado	08115	0.0
Summit County, Colorado	08117	1.0
Teller County, Colorado	08119	0.0
Washington County, Colorado	08121	0.0
Weld County, Colorado	08123	0.0
Yuma County, Colorado	08125	0.0
Fairfield County, Connecticut	09001	1.0
Fairfield County, Connecticut	09001	0.0
Fairfield County, Connecticut	09001	0.0
Fairfield County, Connecticut	09001	0.0
Fairfield County, Connecticut	09001	1.0
Fairfield County, Connecticut	09001	1.0
Fairfield County, Connecticut	09001	1.0
Fairfield County, Connecticut	09001	0.0
Fairfield County, Connecticut	09001	0.0
Fairfield County, Connecticut	09001	0.0
Fairfield County, Connecticut	09001	0.0
Fairfield County, Connecticut	09001	1.0
Fairfield County, Connecticut	09001	0.0
Fairfield County, Connecticut	09001	0.0
Fairfield County, Connecticut	09001	0.0
Fairfield County, Connecticut	09001	1.0
Fairfield County, Connecticut	09001	1.0
Fairfield County, Connecticut	09001	1.0
Fairfield County, Connecticut	09001	1.0
Fairfield County, Connecticut	09001	0.0
Fairfield County, Connecticut	09001	0.0
Fairfield County, Connecticut	09001	1.0
Fairfield County, Connecticut	09001	0.0
Hartford County, Connecticut	09003	0.0
Hartford County, Connecticut	09003	1.0
Hartford County, Connecticut	09003	1.0
Hartford County, Connecticut	09003	1.0
Hartford County, Connecticut	09003	1.0
Hartford County, Connecticut	09003	1.0
Hartford County, Connecticut	09003	1.0
Hartford County, Connecticut	09003	1.0
Hartford County, Connecticut	09003	0.0
Hartford County, Connecticut	09003	1.0
Hartford County, Connecticut	09003	1.0
Hartford County, Connecticut	09003	0.0
Hartford County, Connecticut	09003	1.0
Hartford County, Connecticut	09003	1.0
Hartford County, Connecticut	09003	1.0
Hartford County, Connecticut	09003	0.0
Hartford County, Connecticut	09003	1.0
Hartford County, Connecticut	09003	1.0
Hartford County, Connecticut	09003	1.0
Hartford County, Connecticut	09003	1.0
Hartford County, Connecticut	09003	1.0
Hartford County, Connecticut	09003	1.0
Hartford County, Connecticut	09003	1.0
Hartford County, Connecticut	09003	1.0
Hartford County, Connecticut	09003	1.0
Hartford County, Connecticut	09003	1.0
Hartford County, Connecticut	09003	1.0
Hartford County, Connecticut	09003	1.0
Hartford County, Connecticut	09003	0.0
Litchfield County, Connecticut	09005	0.0
Litchfield County, Connecticut	09005	0.0
Litchfield County, Connecticut	09005	0.0
Litchfield County, Connecticut	09005	1.0
Litchfield County, Connecticut	09005	0.0
Litchfield County, Connecticut	09005	0.0
Litchfield County, Connecticut	09005	1.0
Litchfield County, Connecticut	09005	1.0
Litchfield County, Connecticut	09005	1.0
Litchfield County, Connecticut	09005	0.0
Litchfield County, Connecticut	09005	1.0
Litchfield County, Connecticut	09005	0.0
Litchfield County, Connecticut	09005	0.0
Litchfield County, Connecticut	09005	1.0
Litchfield County, Connecticut	09005	1.0
Litchfield County, Connecticut	09005	0.0
Litchfield County, Connecticut	09005	0.0
Litchfield County, Connecticut	09005	0.0
Litchfield County, Connecticut	09005	0.0
Litchfield County, Connecticut	09005	0.0
Litchfield County, Connecticut	09005	0.0
Litchfield County, Connecticut	09005	0.0
Litchfield County, Connecticut	09005	0.0
Litchfield County, Connecticut	09005	1.0
Litchfield County, Connecticut	09005	1.0
Litchfield County, Connecticut	09005	1.0
Middlesex County, Connecticut	09007	1.0
Middlesex County, Connecticut	09007	1.0
Middlesex County, Connecticut	09007	1.0
Middlesex County, Connecticut	09007	1.0
Middlesex County, Connecticut	09007	1.0
Middlesex County, Connecticut	09007	1.0
Middlesex County, Connecticut	09007	1.0
Middlesex County, Connecticut	09007	1.0
Middlesex County, Connecticut	09007	1.0
Middlesex County, Connecticut	09007	1.0
Middlesex County, Connecticut	09007	1.0
Middlesex County, Connecticut	09007	1.0
Middlesex County, Connecticut	09007	1.0
Middlesex County, Connecticut	09007	1.0
Middlesex County, Connecticut	09007	1.0
New Haven County, Connecticut	09009	0.0
New Haven County, Connecticut	09009	1.0
New Haven County, Connecticut	09009	1.0
New Haven County, Connecticut	09009	1.0
New Haven County, Connecticut	09009	1.0
New Haven County, Connecticut	09009	1.0
New Haven County, Connecticut	09009	1.0
New Haven County, Connecticut	09009	1.0
New Haven County, Connecticut	09009	0.0
New Haven County, Connecticut	09009	1.0
New Haven County, Connecticut	09009	1.0
New Haven County, Connecticut	09009	1.0
New Haven County, Connecticut	09009	1.0
New Haven County, Connecticut	09009	1.0
New Haven County, Connecticut	09009	0.0
New Haven County, Connecticut	09009	1.0
New Haven County, Connecticut	09009	1.0
New Haven County, Connecticut	09009	1.0
New Haven County, Connecticut	09009	1.0
New Haven County, Connecticut	09009	0.0
New Haven County, Connecticut	09009	1.0
New Haven County, Connecticut	09009	1.0
New Haven County, Connecticut	09009	0.0
New Haven County, Connecticut	09009	0.0
New Haven County, Connecticut	09009	0.0
New Haven County, Connecticut	09009	0.0
New Haven County, Connecticut	09009	1.0
New London County, Connecticut	09011	1.0
New London County, Connecticut	09011	1.0
New London County, Connecticut	09011	1.0
New London County, Connecticut	09011	1.0
New London County, Connecticut	09011	1.0
New London County, Connecticut	09011	1.0
New London County, Connecticut	09011	1.0
New London County, Connecticut	09011	1.0
New London County, Connecticut	09011	1.0
New London County, Connecticut	09011	1.0
New London County, Connecticut	09011	1.0
New London County, Connecticut	09011	1.0
New London County, Connecticut	09011	0.0
New London County, Connecticut	09011	1.0
New London County, Connecticut	09011	1.0
New London County, Connecticut	09011	1.0
New London County, Connecticut	09011	1.0
New London County, Connecticut	09011	1.0
New London County, Connecticut	09011	1.0
New London County, Connecticut	09011	1.0
New London County, Connecticut	09011	1.0
Tolland County, Connecticut	09013	1.0
Tolland County, Connecticut	09013	1.0
Tolland County, Connecticut	09013	1.0
Tolland County, Connecticut	09013	1.0
Tolland County, Connecticut	09013	0.0
Tolland County, Connecticut	09013	1.0
Tolland County, Connecticut	09013	1.0
Tolland County, Connecticut	09013	1.0
Tolland County, Connecticut	09013	1.0
Tolland County, Connecticut	09013	0.0
Tolland County, Connecticut	09013	1.0
Tolland County, Connecticut	09013	0.0
Tolland County, Connecticut	09013	1.0
Windham County, Connecticut	09015	1.0
Windham County, Connecticut	09015	1.0
Windham County, Connecticut	09015	1.0
Windham County, Connecticut	09015	1.0
Windham County, Connecticut	09015	1.0
Windham County, Connecticut	09015	1.0
Windham County, Connecticut	09015	0.0
Windham County, Connecticut	09015	0.0
Windham County, Connecticut	09015	0.0
Windham County, Connecticut	09015	1.0
Windham County, Connecticut	09015	1.0
Windham County, Connecticut	09015	0.0
Windham County, Connecticut	09015	0.0
Windham County, Connecticut	09015	1.0
Windham County, Connecticut	09015	0.0
Kent County, Delaware	10001	1.0
New Castle County, Delaware	10003	1.0
Sussex County, Delaware	10005	0.0
District of Columbia, District of Columbia	11001	1.0
Alachua County, Florida	12001	1.0
Baker County, Florida	12003	0.0
Bay County, Florida	12005	0.0
Bradford County, Florida	12007	0.0
Brevard County, Florida	12009	0.0
Broward County, Florida	12011	1.0
Calhoun County, Florida	12013	0.0
Charlotte County, Florida	12015	0.0
Citrus County, Florida	12017	0.0
Clay County, Florida	12019	0.0
Collier County, Florida	12021	0.0
Columbia County, Florida	12023	0.0
DeSoto County, Florida	12027	0.0
Dixie County, Florida	12029	0.0
Duval County, Florida	12031	0.0
Escambia County, Florida	12033	0.0
Flagler County, Florida	12035	0.0
Franklin County, Florida	12037	0.0
Gadsden County, Florida	12039	1.0
Gilchrist County, Florida	12041	0.0
Glades County, Florida	12043	0.0
Gulf County, Florida	12045	0.0
Hamilton County, Florida	12047	0.0
Hardee County, Florida	12049	0.0
Hendry County, Florida	12051	0.0
Hernando County, Florida	12053	0.0
Highlands County, Florida	12055	0.0
Hillsborough County, Florida	12057	1.0
Holmes County, Florida	12059	0.0
Indian River County, Florida	12061	0.0
Jackson County, Florida	12063	0.0
Jefferson County, Florida	12065	1.0
Lafayette County, Florida	12067	0.0
Lake County, Florida	12069	0.0
Lee County, Florida	12071	0.0
Leon County, Florida	12073	1.0
Levy County, Florida	12075	0.0
Liberty County, Florida	12077	0.0
Madison County, Florida	12079	0.0
Manatee County, Florida	12081	0.0
Marion County, Florida	12083	0.0
Martin County, Florida	12085	0.0
Miami-Dade County, Florida	12086	1.0
Monroe County, Florida	12087	1.0
Nassau County, Florida	12089	0.0
Okaloosa County, Florida	12091	0.0
Okeechobee County, Florida	12093	0.0
Orange County, Florida	12095	1.0
Osceola County, Florida	12097	1.0
Palm Beach County, Florida	12099	1.0
Pasco County, Florida	12101	0.0
Pinellas County, Florida	12103	1.0
Polk County, Florida	12105	0.0
Putnam County, Florida	12107	0.0
St. Johns County, Florida	12109	0.0
St. Lucie County, Florida	12111	1.0
Santa Rosa County, Florida	12113	0.0
Sarasota County, Florida	12115	0.0
Seminole County, Florida	12117	0.0
Sumter County, Florida	12119	0.0
Suwannee County, Florida	12121	0.0
Taylor County, Florida	12123	0.0
Union County, Florida	12125	0.0
Volusia County, Florida	12127	0.0
Wakulla County, Florida	12129	0.0
Walton County, Florida	12131	0.0
Washington County, Florida	12133	0.0
Appling County, Georgia	13001	0.0
Atkinson County, Georgia	13003	0.0
Bacon County, Georgia	13005	0.0
Baker County, Georgia	13007	1.0
Baldwin County, Georgia	13009	1.0
Banks County, Georgia	13011	0.0
Barrow County, Georgia	13013	0.0
Bartow County, Georgia	13015	0.0
Ben Hill County, Georgia	13017	0.0
Berrien County, Georgia	13019	0.0
Bibb County, Georgia	13021	1.0
Bleckley County, Georgia	13023	0.0
Brantley County, Georgia	13025	0.0
Brooks County, Georgia	13027	0.0
Bryan County, Georgia	13029	0.0
Bulloch County, Georgia	13031	0.0
Burke County, Georgia	13033	1.0
Butts County, Georgia	13035	0.0
Calhoun County, Georgia	13037	1.0
Camden County, Georgia	13039	0.0
Candler County, Georgia	13043	0.0
Carroll County, Georgia	13045	0.0
Catoosa County, Georgia	13047	0.0
Charlton County, Georgia	13049	0.0
Chatham County, Georgia	13051	1.0
Chattahoochee County, Georgia	13053	0.0
Chattooga County, Georgia	13055	0.0
Cherokee County, Georgia	13057	0.0
Clarke County, Georgia	13059	1.0
Clay County, Georgia	13061	1.0
Clayton County, Georgia	13063	1.0
Clinch County, Georgia	13065	0.0
Cobb County, Georgia	13067	0.0
Coffee County, Georgia	13069	0.0
Colquitt County, Georgia	13071	0.0
Columbia County, Georgia	13073	0.0
Cook County, Georgia	13075	0.0
Coweta County, Georgia	13077	0.0
Crawford County, Georgia	13079	0.0
Crisp County, Georgia	13081	0.0
Dade County, Georgia	13083	0.0
Dawson County, Georgia	13085	0.0
Decatur County, Georgia	13087	0.0
DeKalb County, Georgia	13089	1.0
Dodge County, Georgia	13091	0.0
Dooly County, Georgia	13093	1.0
Dougherty County, Georgia	13095	1.0
Douglas County, Georgia	13097	1.0
Early County, Georgia	13099	1.0
Echols County, Georgia	13101	0.0
Effingham County, Georgia	13103	0.0
Elbert County, Georgia	13105	0.0
Emanuel County, Georgia	13107	0.0
Evans County, Georgia	13109	0.0
Fannin County, Georgia	13111	0.0
Fayette County, Georgia	13113	0.0
Floyd County, Georgia	13115	0.0
Forsyth County, Georgia	13117	0.0
Franklin County, Georgia	13119	0.0
Fulton County, Georgia	13121	1.0
Gilmer County, Georgia	13123	0.0
Glascock County, Georgia	13125	0.0
Glynn County, Georgia	13127	0.0
Gordon County, Georgia	13129	0.0
Grady County, Georgia	13131	0.0
Greene County, Georgia	13133	0.0
Gwinnett County, Georgia	13135	0.0
Habersham County, Georgia	13137	0.0
Hall County, Georgia	13139	0.0
Hancock County, Georgia	13141	1.0
Haralson County, Georgia	13143	0.0
Harris County, Georgia	13145	0.0
Hart County, Georgia	13147	0.0
Heard County, Georgia	13149	0.0
Henry County, Georgia	13151	0.0
Houston County, Georgia	13153	0.0
Irwin County, Georgia	13155	0.0
Jackson County, Georgia	13157	0.0
Jasper County, Georgia	13159	0.0
Jeff Davis County, Georgia	13161	0.0
Jefferson County, Georgia	13163	1.0
Jenkins County, Georgia	13165	0.0
Johnson County, Georgia	13167	0.0
Jones County, Georgia	13169	0.0
Lamar County, Georgia	13171	0.0
Lanier County, Georgia	13173	0.0
Laurens County, Georgia	13175	0.0
Lee County, Georgia	13177	0.0
Liberty County, Georgia	13179	1.0
Lincoln County, Georgia	13181	0.0
Long County, Georgia	13183	0.0
Lowndes County, Georgia	13185	0.0
Lumpkin County, Georgia	13187	0.0
McDuffie County, Georgia	13189	0.0
McIntosh County, Georgia	13191	0.0
Macon County, Georgia	13193	1.0
Madison County, Georgia	13195	0.0
Marion County, Georgia	13197	0.0
Meriwether County, Georgia	13199	0.0
Miller County, Georgia	13201	0.0
Mitchell County, Georgia	13205	0.0
Monroe County, Georgia	13207	0.0
Montgomery County, Georgia	13209	0.0
Morgan County, Georgia	13211	0.0
Murray County, Georgia	13213	0.0
Muscogee County, Georgia	13215	1.0
Newton County, Georgia	13217	1.0
Oconee County, Georgia	13219	0.0
Oglethorpe County, Georgia	13221	0.0
Paulding County, Georgia	13223	0.0
Peach County, Georgia	13225	1.0
Pickens County, Georgia	13227	0.0
Pierce County, Georgia	13229	0.0
Pike County, Georgia	13231	0.0
Polk County, Georgia	13233	0.0
Pulaski County, Georgia	13235	0.0
Putnam County, Georgia	13237	0.0
Quitman County, Georgia	13239	1.0
Rabun County, Georgia	13241	0.0
Randolph County, Georgia	13243	1.0
Richmond County, Georgia	13245	1.0
Rockdale County, Georgia	13247	1.0
Schley County, Georgia	13249	0.0
Screven County, Georgia	13251	0.0
Seminole County, Georgia	13253	0.0
Spalding County, Georgia	13255	0.0
Stephens County, Georgia	13257	0.0
Stewart County, Georgia	13259	1.0
Sumter County, Georgia	13261	1.0
Talbot County, Georgia	13263	1.0
Taliaferro County, Georgia	13265	1.0
Tattnall County, Georgia	13267	0.0
Taylor County, Georgia	13269	0.0
Telfair County, Georgia	13271	0.0
Terrell County, Georgia	13273	1.0
Thomas County, Georgia	13275	0.0
Tift County, Georgia	13277	0.0
Toombs County, Georgia	13279	0.0
Towns County, Georgia	13281	0.0
Treutlen County, Georgia	13283	0.0
Troup County, Georgia	13285	0.0
Turner County, Georgia	13287	0.0
Twiggs County, Georgia	13289	1.0
Union County, Georgia	13291	0.0
Upson County, Georgia	13293	0.0
Walker County, Georgia	13295	0.0
Walton County, Georgia	13297	0.0
Ware County, Georgia	13299	0.0
Warren County, Georgia	13301	1.0
Washington County, Georgia	13303	1.0
Wayne County, Georgia	13305	0.0
Webster County, Georgia	13307	0.0
Wheeler County, Georgia	13309	0.0
White County, Georgia	13311	0.0
Whitfield County, Georgia	13313	0.0
Wilcox County, Georgia	13315	0.0
Wilkes County, Georgia	13317	0.0
Wilkinson County, Georgia	13319	0.0
Worth County, Georgia	13321	0.0
Hawaii County, Hawaii	15001	1.0
Honolulu County, Hawaii	15003	1.0
Kauai County, Hawaii	15007	1.0
Maui County, Hawaii	15009	1.0
Ada County, Idaho	16001	0.0
Adams County, Idaho	16003	0.0
Bannock County, Idaho	16005	0.0
Bear Lake County, Idaho	16007	0.0
Benewah County, Idaho	16009	0.0
Bingham County, Idaho	16011	0.0
Blaine County, Idaho	16013	1.0
Boise County, Idaho	16015	0.0
Bonner County, Idaho	16017	0.0
Bonneville County, Idaho	16019	0.0
Boundary County, Idaho	16021	0.0
Butte County, Idaho	16023	0.0
Camas County, Idaho	16025	0.0
Canyon County, Idaho	16027	0.0
Caribou County, Idaho	16029	0.0
Cassia County, Idaho	16031	0.0
Clark County, Idaho	16033	0.0
Clearwater County, Idaho	16035	0.0
Custer County, Idaho	16037	0.0
Elmore County, Idaho	16039	0.0
Franklin County, Idaho	16041	0.0
Fremont County, Idaho	16043	0.0
Gem County, Idaho	16045	0.0
Gooding County, Idaho	16047	0.0
Idaho County, Idaho	16049	0.0
Jefferson County, Idaho	16051	0.0
Jerome County, Idaho	16053	0.0
Kootenai County, Idaho	16055	0.0
Latah County, Idaho	16057	1.0
Lemhi County, Idaho	16059	0.0
Lewis County, Idaho	16061	0.0
Lincoln County, Idaho	16063	0.0
Madison County, Idaho	16065	0.0
Minidoka County, Idaho	16067	0.0
Nez Perce County, Idaho	16069	0.0
Oneida County, Idaho	16071	0.0
Owyhee County, Idaho	16073	0.0
Payette County, Idaho	16075	0.0
Power County, Idaho	16077	0.0
Shoshone County, Idaho	16079	0.0
Teton County, Idaho	16081	0.0
Twin Falls County, Idaho	16083	0.0
Valley County, Idaho	16085	0.0
Washington County, Idaho	16087	0.0
Adams County, Illinois	17001	0.0
Alexander County, Illinois	17003	1.0
Bond County, Illinois	17005	0.0
Boone County, Illinois	17007	0.0
Brown County, Illinois	17009	0.0
Bureau County, Illinois	17011	0.0
Calhoun County, Illinois	17013	0.0
Carroll County, Illinois	17015	1.0
Cass County, Illinois	17017	0.0
Champaign County, Illinois	17019	1.0
Christian County, Illinois	17021	0.0
Clark County, Illinois	17023	0.0
Clay County, Illinois	17025	0.0
Clinton County, Illinois	17027	0.0
Coles County, Illinois	17029	0.0
Cook County, Illinois	17031	1.0
Crawford County, Illinois	17033	0.0
Cumberland County, Illinois	17035	0.0
DeKalb County, Illinois	17037	1.0
De Witt County, Illinois	17039	0.0
Douglas County, Illinois	17041	0.0
DuPage County, Illinois	17043	1.0
Edgar County, Illinois	17045	0.0
Edwards County, Illinois	17047	0.0
Effingham County, Illinois	17049	0.0
Fayette County, Illinois	17051	0.0
Ford County, Illinois	17053	0.0
Franklin County, Illinois	17055	0.0
Fulton County, Illinois	17057	1.0
Gallatin County, Illinois	17059	0.0
Greene County, Illinois	17061	0.0
Grundy County, Illinois	17063	0.0
Hamilton County, Illinois	17065	0.0
Hancock County, Illinois	17067	0.0
Hardin County, Illinois	17069	0.0
Henderson County, Illinois	17071	1.0
Henry County, Illinois	17073	1.0
Iroquois County, Illinois	17075	0.0
Jackson County, Illinois	17077	1.0
Jasper County, Illinois	17079	0.0
Jefferson County, Illinois	17081	0.0
Jersey County, Illinois	17083	0.0
Jo Daviess County, Illinois	17085	1.0
Johnson County, Illinois	17087	0.0
Kane County, Illinois	17089	1.0
Kankakee County, Illinois	17091	0.0
Kendall County, Illinois	17093	0.0
